$METADATA
$Version 1.1
$Project; FerryBox
$Device; 731501
$DateTime; 2016.09.22 10:17:01
$Filename; D:\Working\136_2016-09-22_10.14.51_Marseille_to_Goulette_731501.txt
$Watertimedelay; 00:00:00
$TrackStart: Goulette
$TrackEnd: Goulette
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units	°	°	°		Nm		°C		S/m		psu		m/s		°C		umol/l		%		°C		NTU		µg/l		pH		°C		pH		ppm		mbar		l/min		l/min		l/min		l/min		bool		bool	
Date Time	Latitude	Longitude	Course	Variance	Speed	Variance	Temp_SBE45	Variance	Cond_SBE45	Variance	Salinity_SBE45	Variance	SoundVel_SBE45	Variance	Temp_in_SBE38	Variance	Oxygen	Variance	Saturation	Variance	Temperature_Optode	Variance	Turbidity	Variance	Chl_a	Variance	pH_Meinsberg	Variance	Temp_Meinsberg	Variance	pH_SeaFET	Variance	pCO2	Variance	pressure	Variance	flow_in	Variance	flow_main	Variance	flow_pH	Variance	flow_pCO2	Variance	halffull	Variance	full	Variance
2016.09.22 15:04:00	41.591033	6.065155	149.818207	0.056153	22.514402	0.001236	23.326875	0.000615	5.563385	0.000007	38.323100	0.000006	1533.907917	0.003654	22.832435	0.003171	220.409250	0.049505	82.618917	0.012412	23.198667	0.000466	10.407975	0.000196	0.048778	0.000001	8.462538	0.000000	23.491323	0.000469	0.000000	0.000000	0.000000	0.000000	188.303922	22.403284	21.127876	0.007751	8.784694	3.119035	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:05:00	41.585359	6.069604	149.670053	0.076688	22.603209	0.001920	23.295117	0.001927	5.557432	0.000034	38.304450	0.000050	1533.808083	0.013751	22.640762	0.002048	220.610667	0.064363	82.682667	0.012183	23.191167	0.000821	10.403812	0.000159	0.050099	0.000000	8.462985	0.000001	23.510406	0.000282	0.000000	0.000000	0.000000	0.000000	188.955882	18.919265	21.190986	0.008053	8.508524	2.929712	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:06:00	41.579845	6.073900	149.593075	0.123646	22.693352	0.000622	23.295117	0.001927	5.557432	0.000034	38.304450	0.000050	1533.808083	0.013751	22.552007	0.000079	220.610667	0.064363	82.682667	0.012183	23.191167	0.000821	10.403812	0.000159	0.052485	0.000000	8.465420	0.000001	23.403050	0.001631	0.000000	0.000000	0.000000	0.000000	189.460784	30.448431	21.217847	0.014521	9.210555	3.881359	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:07:00	41.574559	6.078027	149.737758	0.058038	22.705310	0.000504	23.051950	0.000154	5.528341	0.000002	38.289642	0.000000	1533.181417	0.000946	22.547390	0.000030	220.767667	0.073115	82.426417	0.010157	22.990417	0.000184	10.410333	0.000164	0.053735	0.000000	8.467612	0.000001	23.297852	0.000469	0.000000	0.000000	0.000000	0.000000	186.490000	19.711633	21.196348	0.012921	8.178574	2.941795	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:08:00	41.569303	6.082107	149.826816	0.069475	22.683520	0.001380	23.044058	0.000197	5.528164	0.000005	38.295175	0.000032	1533.167667	0.001711	22.678144	0.002110	220.728000	0.089865	82.376083	0.013150	22.967833	0.000034	10.393354	0.000230	0.053562	0.000000	8.468511	0.000001	23.256535	0.000037	0.000000	0.000000	0.000000	0.000000	187.647959	31.307079	21.192293	0.012427	8.798050	2.716417	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:09:00	41.563811	6.086381	149.306267	0.126217	22.607084	0.000660	23.044058	0.000197	5.528164	0.000005	38.295175	0.000032	1533.167667	0.001711	22.615085	0.002261	220.728000	0.089865	82.376083	0.013150	22.967833	0.000034	10.393354	0.000230	0.053261	0.000001	8.468003	0.000000	23.301461	0.000632	0.000000	0.000000	0.000000	0.000000	186.038462	37.410256	21.159359	0.008856	8.678204	3.148306	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:10:00	41.558461	6.090592	149.454227	0.046875	22.636152	0.002315	23.095450	0.001153	5.532577	0.000015	38.284758	0.000001	1533.285667	0.007471	22.554375	0.002558	221.015750	0.029391	82.552750	0.003453	23.011833	0.000550	10.408667	0.000150	0.056879	0.000001	8.468650	0.000000	23.317881	0.000222	0.000000	0.000000	0.000000	0.000000	186.792453	25.631577	21.185010	0.008109	8.685269	2.607078	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:11:00	41.553088	6.094850	148.948747	0.058260	22.595822	0.000401	23.069108	0.001718	5.529041	0.000017	38.280158	0.000018	1533.214167	0.009940	22.763416	0.001429	221.123083	0.032581	82.548250	0.006330	22.983500	0.000609	10.401988	0.000157	0.054603	0.000008	8.468300	0.000001	23.272123	0.000120	0.000000	0.000000	0.000000	0.000000	188.588235	22.592059	21.190204	0.010750	7.980696	2.458003	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:12:00	41.547605	6.099260	148.911717	0.111529	22.500000	0.000000	23.222083	0.001191	5.543892	0.000011	38.262617	0.000023	1533.579333	0.006636	22.807753	0.000029	220.838000	0.037168	82.615333	0.001122	23.094167	0.000973	10.404880	0.000138	0.046684	0.000002	8.466477	0.000000	23.362211	0.001377	0.000000	0.000000	0.000000	0.000000	188.504902	18.753725	21.248750	0.011466	8.711675	3.309096	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:13:00	41.542350	6.103490	148.820175	0.191351	22.511696	0.001036	23.280192	0.000122	5.549349	0.000001	38.254500	0.000000	1533.716250	0.000743	22.837914	0.000015	220.535333	0.013646	82.603000	0.001030	23.158583	0.000179	10.391772	0.000133	0.044761	0.000000	8.465742	0.000001	23.445250	0.000213	0.000000	0.000000	0.000000	0.000000	186.278302	28.859761	21.228549	0.009826	8.164310	2.779648	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:14:00	41.537073	6.107754	148.919613	0.114600	22.500000	0.000000	23.280192	0.000122	5.549349	0.000001	38.254500	0.000000	1533.716250	0.000743	22.858530	0.000677	220.535333	0.013646	82.603000	0.001030	23.158583	0.000179	10.391772	0.000133	0.044473	0.000001	8.464952	0.000000	23.489022	0.000085	0.000000	0.000000	0.000000	0.000000	189.401961	19.785196	21.131788	0.007918	8.303417	2.826022	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:15:00	41.531420	6.112249	149.180106	0.048991	22.500000	0.000000	23.338233	0.000403	5.555407	0.000005	38.251175	0.000001	1533.857500	0.002511	22.923174	0.000162	220.280500	0.017692	82.608000	0.001964	23.222583	0.000227	10.395769	0.000051	0.044634	0.000001	8.464080	0.000000	23.515680	0.000133	0.000000	0.000000	0.000000	0.000000	189.375000	22.472577	21.196747	0.010858	8.289895	2.274598	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:16:00	41.526036	6.116533	149.063006	0.022396	22.531503	0.002512	23.393033	0.000203	5.561252	0.000002	38.248958	0.000001	1533.992167	0.001211	22.947865	0.000008	220.338833	0.046507	82.707417	0.007557	23.272167	0.000196	10.410570	0.000062	0.044097	0.000000	8.463086	0.000000	23.562714	0.000215	0.000000	0.000000	0.000000	0.000000	188.423469	26.911990	21.190121	0.014200	8.461207	3.922070	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:17:00	41.520871	6.120631	149.172334	0.050099	22.553602	0.002494	23.420633	0.000023	5.563912	0.000000	38.245642	0.000000	1534.057333	0.000150	22.980580	0.000235	220.381167	0.060837	82.772750	0.008412	23.303583	0.000055	10.410570	0.000062	0.044097	0.000000	8.462469	0.000000	23.603149	0.000075	0.000000	0.000000	0.000000	0.000000	187.600000	20.735185	21.274262	0.019213	8.720513	2.335779	-0.001395	0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:18:00	41.515524	6.124860	149.296100	0.116130	22.547075	0.002498	23.451533	0.000074	5.567193	0.000001	38.244300	0.000003	1534.132833	0.000407	22.958578	0.000349	220.201500	0.157218	82.752417	0.021545	23.333583	0.000067	10.396667	0.000115	0.043290	0.000000	8.461873	0.000000	23.628437	0.000085	0.000000	0.000000	0.000000	0.000000	187.661765	24.852059	21.251358	0.012632	8.512435	4.480639	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:19:00	41.510057	6.129196	149.298300	0.073633	22.598300	0.000168	23.434558	0.000119	5.564491	0.000002	38.238058	0.000004	1534.083750	0.000857	22.935446	0.000027	219.865500	0.096021	82.622250	0.013008	23.331167	0.000047	10.395705	0.000235	0.041614	0.000000	8.461688	0.000000	23.640562	0.000058	0.000000	0.000000	0.000000	0.000000	187.264706	18.406029	21.217977	0.023326	7.966223	2.316610	-0.001434	0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:20:00	41.504725	6.133414	149.229167	0.116278	22.600000	-0.000000	23.415342	0.000003	5.561531	0.000000	38.231750	0.000002	1534.028917	0.000015	22.928690	0.000095	220.278833	0.353111	82.756583	0.049466	23.318000	0.000008	10.390123	0.000132	0.042487	0.000001	8.461975	0.000000	23.622707	0.000017	0.000000	0.000000	0.000000	0.000000	186.181373	16.962696	21.187205	0.018669	8.378914	3.756957	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:21:00	41.499335	6.137719	149.237500	0.112037	22.607955	0.000734	23.404883	0.000039	5.559815	0.000001	38.227508	0.000001	1533.998167	0.000264	22.896499	0.000199	220.349500	0.256289	82.768750	0.035706	23.308667	0.000015	10.399221	0.000201	0.044929	0.000002	8.462434	0.000001	23.613905	0.000050	0.000000	0.000000	0.000000	0.000000	186.880000	23.607755	21.168285	0.015473	8.445106	2.649227	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:22:00	41.493941	6.142015	149.161756	0.104755	22.617280	0.001433	23.376808	0.000137	5.556354	0.000002	38.225008	0.000001	1533.925417	0.000885	22.865533	0.000008	220.576583	0.336812	82.822667	0.046862	23.288667	0.000101	10.403889	0.000116	0.046652	0.000001	8.462736	0.000008	23.594887	0.000076	0.000000	0.000000	0.000000	0.000000	187.117925	16.215394	21.220268	0.019489	8.125414	3.617993	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:23:00	41.488516	6.146289	149.262011	0.088469	22.633799	0.002244	23.353525	0.000007	5.553923	0.000000	38.226342	0.000001	1533.868667	0.000045	22.871591	0.000053	220.523167	0.209258	82.767417	0.030525	23.266333	0.000019	10.398210	0.000394	0.048438	0.000001	8.463885	0.000002	23.567247	0.000073	0.000000	0.000000	0.000000	0.000000	187.313725	24.097108	21.214326	0.011478	8.350749	2.293829	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:24:00	41.483054	6.150610	149.117241	0.105177	22.613793	0.001192	23.350217	0.000013	5.553819	0.000000	38.228400	0.000001	1533.862667	0.000060	22.860657	0.000003	220.278000	0.132048	82.662500	0.018529	23.257750	0.000009	10.407727	0.000188	0.050212	0.000000	8.464215	0.000001	23.557539	0.000015	0.000000	0.000000	0.000000	0.000000	188.872642	31.919766	21.188398	0.014790	8.977242	1.981255	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:25:00	41.477551	6.154987	149.096316	0.055976	22.607895	0.000729	23.350217	0.000013	5.553819	0.000000	38.228400	0.000001	1533.862667	0.000060	22.875678	0.000206	220.278000	0.132048	82.662500	0.018529	23.257750	0.000009	10.407727	0.000188	0.050212	0.000000	8.464777	0.000002	23.547656	0.000021	0.000000	0.000000	0.000000	0.000000	187.485294	15.378529	21.227757	0.010418	8.310197	4.744952	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:26:00	41.472030	6.159367	148.974302	0.070486	22.600000	-0.000000	23.360792	0.000269	5.556244	0.000004	38.238067	0.000003	1533.899750	0.001799	22.946681	0.000092	220.269167	0.100539	82.669833	0.012844	23.264750	0.000125	10.401582	0.000230	0.053027	0.000003	8.464800	0.000002	23.551241	0.000052	0.000000	0.000000	0.000000	0.000000	187.035000	19.920944	21.162832	0.014629	9.037089	3.554187	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:27:00	41.466732	6.163567	149.009065	0.092929	22.539660	0.002400	23.418417	0.000219	5.562333	0.000002	38.235292	0.000003	1534.040500	0.001246	23.001519	0.000125	219.898417	0.117128	82.599833	0.018885	23.309000	0.000160	10.405183	0.000283	0.049565	0.000001	8.464613	0.000002	23.592055	0.000202	0.000000	0.000000	0.000000	0.000000	187.338235	25.512059	21.169602	0.012890	7.987868	2.424256	-0.001473	0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:28:00	41.461342	6.167858	149.059091	0.056526	22.451604	0.002504	23.467150	0.000050	5.566590	0.000000	38.226058	0.000013	1534.151917	0.000217	22.976736	0.000084	219.563333	0.154550	82.544250	0.021128	23.353917	0.000082	10.402532	0.000123	0.046905	0.000001	8.463711	0.000002	23.641276	0.000225	0.000000	0.000000	0.000000	0.000000	189.120192	24.564927	21.232892	0.008047	8.533438	4.741351	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:29:00	41.455987	6.172126	149.127221	0.096355	22.489685	0.000928	23.457633	0.000021	5.564737	0.000000	38.219933	0.000001	1534.121417	0.000148	22.974283	0.000037	219.616083	0.083431	82.568500	0.012234	23.356833	0.000023	10.404808	0.000166	0.045653	0.000001	8.464106	0.000002	23.658251	0.000005	0.000000	0.000000	0.000000	0.000000	187.710784	30.618431	21.176252	0.009653	8.482445	2.778943	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:30:00	41.450855	6.176227	149.197647	0.101174	22.524706	0.003990	23.453525	0.000002	5.564252	0.000000	38.219742	0.000002	1534.111083	0.000015	22.982810	0.000050	219.622750	0.078900	82.568417	0.010751	23.355167	0.000007	10.402051	0.000149	0.045653	0.000001	8.464126	0.000002	23.655828	0.000024	0.000000	0.000000	0.000000	0.000000	187.030000	12.789898	21.230130	0.018202	8.761513	2.470459	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:31:00	41.445451	6.180481	149.317260	0.120663	22.595616	0.000420	23.464917	0.000098	5.565275	0.000001	38.217783	0.000009	1534.137083	0.000480	23.086819	0.002793	219.376417	0.016582	82.491167	0.002254	23.365000	0.000053	10.403187	0.000251	0.042639	0.000000	8.463783	0.000002	23.659327	0.000036	0.000000	0.000000	0.000000	0.000000	189.226852	22.255350	21.194442	0.014965	8.448239	3.516196	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:32:00	41.439915	6.184824	149.322571	0.050349	22.647429	0.003188	23.549217	0.000774	5.573611	0.000007	38.209358	0.000041	1534.337917	0.004264	22.943396	0.012285	219.027500	0.014580	82.458167	0.001135	23.427833	0.000554	10.400783	0.000221	0.042038	0.000000	8.462908	0.000002	23.711416	0.000746	0.000000	0.000000	0.000000	0.000000	187.530000	18.118980	21.165758	0.012172	8.836392	2.456804	-0.001395	-0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:33:00	41.434673	6.188969	149.284726	0.032165	22.749280	0.002507	23.414975	0.006477	5.556420	0.000080	38.192383	0.000002	1533.984750	0.040213	22.706716	0.001105	219.404167	0.074530	82.469250	0.001991	23.344167	0.003461	10.399024	0.000185	0.045377	0.000003	8.463529	0.000003	23.689712	0.002107	0.000000	0.000000	0.000000	0.000000	186.831731	28.290983	21.202967	0.013219	8.205287	2.603263	-0.001472	0.000000	0.008542	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:34:00	41.429210	6.193358	148.447606	0.324688	22.795745	0.002649	23.243267	0.000556	5.539281	0.000008	38.208250	0.000077	1533.573083	0.003647	22.902889	0.003224	220.169417	0.088599	82.526083	0.009944	23.196750	0.000427	10.400119	0.000327	0.048962	0.000001	8.464558	0.000002	23.517731	0.001779	0.000000	0.000000	0.000000	0.000000	189.456731	21.788532	21.186598	0.006980	8.518988	3.208880	-0.001433	0.000000	0.008580	-0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:35:00	41.423751	6.197825	148.607649	0.196561	22.651558	0.002505	23.368442	0.001755	5.553533	0.000017	38.210367	0.000023	1533.888333	0.009997	22.951739	0.000036	219.983583	0.181974	82.562167	0.015020	23.264500	0.000984	10.401235	0.000146	0.045486	0.000001	8.464910	0.000002	23.526433	0.001020	0.000000	0.000000	0.000000	0.000000	188.775000	17.038903	21.206988	0.012384	8.558422	2.459519	-0.001435	0.000000	0.008500	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:36:00	41.418559	6.202015	148.773199	0.096765	22.600000	-0.000000	23.368442	0.001755	5.553533	0.000017	38.210367	0.000023	1533.888333	0.009997	22.967204	0.000026	219.983583	0.181974	82.562167	0.015020	23.264500	0.000984	10.387308	0.000187	0.045486	0.000001	8.466158	0.000002	23.609375	0.000183	0.000000	0.000000	0.000000	0.000000	188.000000	20.470000	21.210936	0.020952	8.548424	3.019878	-0.001434	0.000000	0.008541	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:37:00	41.413204	6.206324	148.874855	0.145192	22.600000	-0.000000	23.442742	0.000003	5.558588	0.000000	38.185133	0.000012	1534.046417	0.000006	22.971975	0.000042	218.696417	0.046112	82.197667	0.006232	23.340833	0.000020	10.398487	0.000305	0.043944	0.000001	8.466096	0.000002	23.634108	0.000058	0.000000	0.000000	0.000000	0.000000	188.320000	29.964388	21.165625	0.011962	8.970988	4.114960	-0.001435	0.000000	0.008540	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:38:00	41.407686	6.210706	149.247262	0.046315	22.584438	0.001318	23.452417	0.000025	5.558372	0.000000	38.175108	0.000009	1534.059417	0.000085	22.990558	0.000030	218.625167	0.032843	82.189250	0.004923	23.352500	0.000018	10.389187	0.000109	0.044200	0.000000	8.466104	0.000002	23.649333	0.000018	0.000000	0.000000	0.000000	0.000000	187.693878	19.453816	21.191479	0.006005	8.623929	2.574443	-0.001436	0.000000	0.008499	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:39:00	41.402441	6.214860	149.301420	0.069770	22.537784	0.002357	23.465850	0.000010	5.558250	0.000000	38.162517	0.000025	1534.079167	0.000029	22.982741	0.000015	218.542917	0.032196	82.179667	0.004617	23.366000	0.000015	10.389187	0.000109	0.044200	0.000000	8.465725	0.000003	23.660627	0.000018	0.000000	0.000000	0.000000	0.000000	187.129630	19.829577	21.172398	0.011875	8.353784	2.555911	-0.001580	0.000000	0.008432	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:40:00	41.396972	6.219176	149.410315	0.060525	22.564470	0.002297	23.462325	0.000001	5.555750	0.000000	38.146175	0.000021	1534.052333	0.000049	22.982197	0.000022	218.697750	0.027456	82.236167	0.004043	23.365083	0.000007	10.390123	0.000256	0.044694	0.000000	8.465485	0.000002	23.668821	0.000011	0.000000	0.000000	0.000000	0.000000	185.877451	16.403431	21.168559	0.018056	8.906220	2.678151	-0.001395	-0.000000	0.008502	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:41:00	41.391500	6.223426	149.513260	0.058549	22.572376	0.002005	23.466350	0.000039	5.554896	0.000000	38.136092	0.000002	1534.051667	0.000217	23.030137	0.000312	218.548167	0.018776	82.186417	0.002657	23.369500	0.000010	10.391875	0.000124	0.045315	0.000000	8.465145	0.000002	23.670820	0.000009	0.000000	0.000000	0.000000	0.000000	187.612245	27.776201	21.187950	0.013932	8.881243	3.181441	-0.001517	0.000000	0.008417	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:42:00	41.386110	6.227627	149.578125	0.100517	22.525568	0.002250	23.506708	0.000229	5.558854	0.000002	38.131833	0.000005	1534.147417	0.001246	23.065088	0.000008	218.626417	0.019894	82.262167	0.002378	23.399000	0.000141	10.398588	0.000197	0.045569	0.000000	8.464589	0.000002	23.691191	0.000173	0.000000	0.000000	0.000000	0.000000	189.259434	32.189813	21.282878	0.013699	8.657791	2.454484	-0.001508	0.000000	0.008392	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:43:00	41.380757	6.231783	149.756812	0.163682	22.519710	0.001587	23.539783	0.000035	5.561579	0.000000	38.124342	0.000003	1534.221500	0.000158	23.085981	0.000096	218.437583	0.082741	82.242500	0.011157	23.432167	0.000058	10.397039	0.000178	0.045324	0.000000	8.464686	0.000001	23.730666	0.000074	0.000000	0.000000	0.000000	0.000000	187.530000	17.483776	21.227204	0.013631	8.418240	3.508391	-0.001475	0.000000	0.008540	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:44:00	41.375144	6.236130	149.801877	0.160023	22.540483	0.002416	23.563508	0.000062	5.563836	0.000001	38.121325	0.000002	1534.277250	0.000334	23.104279	0.000029	218.437583	0.082741	82.242500	0.011157	23.432167	0.000058	10.396266	0.000244	0.045324	0.000000	8.464188	0.000002	23.730666	0.000074	0.000000	0.000000	0.000000	0.000000	188.882075	19.830778	21.182501	0.012292	8.418240	3.508391	-0.001475	0.000000	0.008540	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:45:00	41.369703	6.240353	149.849148	0.054244	22.569318	0.002133	23.580208	0.000019	5.565080	0.000000	38.116533	0.000002	1534.313417	0.000095	23.115167	0.000013	218.825833	0.018901	82.453000	0.002647	23.473583	0.000031	10.398086	0.000299	0.047563	0.000001	8.463992	0.000003	23.776817	0.000037	0.000000	0.000000	0.000000	0.000000	186.839623	28.255034	21.137708	0.008269	8.316633	2.656629	-0.001508	0.000000	0.008317	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:46:00	41.364426	6.244412	149.929060	0.054525	22.588034	0.001056	23.589650	0.000004	5.565567	0.000000	38.112117	0.000002	1534.332167	0.000018	23.105251	0.000022	218.855167	0.014280	82.482917	0.002270	23.485583	0.000011	10.398947	0.000119	0.046958	0.000000	8.463801	0.000002	23.787260	0.000036	0.000000	0.000000	0.000000	0.000000	187.400000	13.525510	21.112159	0.014334	8.230444	5.267833	-0.001395	0.000000	0.008420	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:47:00	41.358828	6.248699	149.946719	0.080864	22.577953	0.001723	23.583825	0.000012	5.564514	0.000000	38.109017	0.000000	1534.314167	0.000079	23.104466	0.000078	218.919000	0.008223	82.505750	0.001230	23.484667	0.000005	10.398947	0.000119	0.046958	0.000000	8.463810	0.000002	23.787691	0.000033	0.000000	0.000000	0.000000	0.000000	187.401961	22.635196	21.207416	0.013023	8.880663	2.689998	-0.001473	0.000000	0.008658	0.000000	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:48:00	41.353265	6.252959	149.949014	0.113693	22.581408	0.001518	23.586358	0.000043	5.564999	0.000001	38.110567	0.000001	1534.322250	0.000289	23.135170	0.000035	218.936750	0.015930	82.515167	0.001991	23.486417	0.000033	10.396429	0.000587	0.046085	0.000001	8.463403	0.000002	23.787109	0.000031	0.000000	0.000000	0.000000	0.000000	188.426471	22.208235	21.191117	0.016914	8.620791	2.337374	-0.001591	0.000001	0.008345	0.000001	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:49:00	41.348016	6.256972	150.035294	0.041936	22.591176	0.000807	23.609325	0.000019	5.567905	0.000000	38.113225	0.000001	1534.382167	0.000133	23.143174	0.000048	218.744000	0.017337	82.473250	0.002116	23.506167	0.000035	10.390941	0.000149	0.044750	0.000000	8.463430	0.000002	23.803657	0.000046	0.000000	0.000000	0.000000	0.000000	187.120192	20.336986	21.234043	0.012270	8.210913	2.299526	-0.001625	0.000001	0.008618	0.000001	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:50:00	41.342553	6.261166	149.774659	0.139110	22.652589	0.002500	23.609325	0.000019	5.567905	0.000000	38.113225	0.000001	1534.382167	0.000133	23.120880	0.002877	218.744000	0.017337	82.473250	0.002116	23.506167	0.000035	10.390941	0.000149	0.043083	0.000001	8.463197	0.000002	23.814138	0.000027	0.000000	0.000000	0.000000	0.000000	188.088235	28.692059	21.178208	0.010518	8.861756	4.520469	-0.001864	0.000001	0.008424	0.000002	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:51:00	41.337013	6.265458	149.587324	0.070771	22.781408	0.001518	23.580267	0.002921	5.570889	0.000026	38.161400	0.000059	1534.362583	0.016003	22.800603	0.010334	218.669000	0.019606	82.428417	0.002950	23.495583	0.001465	10.394423	0.000125	0.043597	0.000002	8.463332	0.000002	23.811686	0.000322	0.000000	0.000000	0.000000	0.000000	187.395000	14.018087	21.148069	0.014752	7.883979	2.405713	-0.001914	0.000002	0.008261	0.000002	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:52:00	41.331826	6.269508	149.664157	0.082004	22.800000	-0.000000	23.312225	0.007729	5.543956	0.000082	38.184700	0.000035	1533.719583	0.045637	22.560262	0.002201	219.355250	0.090171	82.362167	0.003024	23.287333	0.005185	10.390617	0.000070	0.049162	0.000002	8.464884	0.000003	23.637631	0.005498	0.000000	0.000000	0.000000	0.000000	187.625000	13.109069	21.169845	0.010796	8.616947	1.784030	-0.001664	0.000002	0.008273	0.000002	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:53:00	41.326345	6.273771	149.546154	0.082492	22.853846	0.002492	23.083892	0.002371	5.520449	0.000025	38.200067	0.000012	1533.163750	0.014131	22.466497	0.000125	220.193500	0.050036	82.361667	0.003388	23.085917	0.002498	10.399702	0.000244	0.053387	0.000001	8.467116	0.000002	23.406173	0.003691	0.000000	0.000000	0.000000	0.000000	188.083333	25.189167	21.195289	0.013850	8.542034	3.095232	-0.002060	0.000002	0.008071	0.000002	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:54:00	41.320600	6.278271	149.205744	0.113946	22.868668	0.002157	22.981650	0.000267	5.510114	0.000003	38.208433	0.000003	1532.915000	0.001592	22.443079	0.000027	220.823833	0.057614	82.405750	0.005439	23.085917	0.002498	10.399702	0.000244	0.053387	0.000001	8.469305	0.000002	23.254414	0.000955	0.000000	0.000000	0.000000	0.000000	187.192308	24.418175	21.197340	0.006205	8.411564	3.599868	-0.002086	0.000002	0.008311	0.000002	1.000000	0.000000	1.000000	0.000000
2016.09.22 15:55:00	41.315093	6.282664	149.490258	0.393296	22.894842	0.000491	22.946550	0.000049	5.506851	0.000000	38.213508	0.000002	1532.832167	0.000257	22.416561	0.000052	221.176417	0.166454	82.443417	0.021905	22.903917	0.000123	10.405641	0.000253	0.058764	0.000001	8.470489	0.000002	23.192861	0.000104	0.000000	0.000000	0.000000	0.000000	189.456731	37.420885	21.185447	0.010803	8.561317	2.586020	-0.001855	0.000002	0.008465	0.000003	1.000000	0.000000	1.000000	0.000000
